accx,accy,accz,label
0.5058,0.0495,-0.2764,6
0.5058,0.0495,-0.2764,6
0.5641,0.0757,-0.3109,6
0.4966,0.1684,-0.3187,6
0.4704,0.0428,-0.2729,6
0.4606,0.074,-0.2638,6
0.4778,0.0702,-0.2845,6
0.5312,0.0649,-0.2552,6
0.531,0.0234,-0.2792,6
0.5268,0.039,-0.2972,6
0.481,0.1419,-0.2695,6
0.5166,0.1521,-0.2801,6
0.4842,0.036,-0.2696,6
0.4897,0.0163,-0.233,6
0.4348,0.0259,-0.2538,6
0.4433,0.1424,-0.2714,6
0.4433,0.1424,-0.2714,6
0.4681,0.134,-0.2805,6
0.5446,0.1403,-0.2822,6
0.5604,0.048,-0.2864,6
0.5151,0.0402,-0.2387,6
0.5069,0.032,-0.2509,6
0.4363,0.0455,-0.2923,6
0.4655,0.0483,-0.2992,6
0.4562,0.0822,-0.2445,6
0.5268,0.032,-0.2668,6
0.5506,0.0371,-0.264,6
0.5362,0.0794,-0.2845,6
0.4909,0.1772,-0.3233,6
0.4847,0.1631,-0.2668,6
0.4681,0.0461,-0.2781,6
0.4726,0.0832,-0.2567,6
0.5223,0.1049,-0.2549,6
0.4992,0.0698,-0.2961,6
0.5293,0.04,-0.2848,6
0.5308,0.0546,-0.2904,6
0.51,0.0683,-0.3183,6
0.4492,0.0786,-0.2381,6
0.4395,0.0738,-0.2877,6
0.4571,0.0766,-0.2851,6
0.5436,0.1137,-0.2676,6
0.5606,0.1034,-0.3016,6
0.5604,0.0752,-0.2849,6
0.5191,0.0818,-0.2923,6
0.492,0.0555,-0.2333,6
0.4676,0.0593,-0.2627,6
0.4764,0.0857,-0.2889,6
0.4764,0.0857,-0.2889,6
0.5091,0.0847,-0.2264,6
0.5021,0.0909,-0.2815,6
0.5113,0.0909,-0.2854,6
0.5184,0.0841,-0.2973,6
0.476,0.1017,-0.3355,6
0.4435,0.1074,-0.2718,6
0.4435,0.1074,-0.2718,6
0.4554,0.097,-0.2959,6
0.4757,0.0727,-0.2897,6
0.4912,0.1108,-0.3035,6
0.4476,0.038,-0.2462,6
0.484,0.0213,-0.2249,6
0.4888,0.0273,-0.2409,6
0.5365,0.0802,-0.2653,6
0.5659,0.0356,-0.2559,6
0.4974,0.1339,-0.2812,6
0.4235,0.0795,-0.2899,6
0.4338,0.0888,-0.3055,6
0.4295,0.0774,-0.2647,6
0.495,0.0993,-0.3072,6
0.5029,0.1172,-0.2963,6
0.4294,-0.0352,-0.2433,6
0.4439,-0.0527,-0.2465,6
0.5002,0.0138,-0.2862,6
0.5466,0.0944,-0.3291,6
0.5167,0.1084,-0.2656,6
0.417,0.1265,-0.2439,6
0.4146,0.1214,-0.2205,6
0.44,0.1323,-0.2471,6
0.4674,0.1218,-0.305,6
0.5528,0.0812,-0.3027,6
0.5381,0.0427,-0.2524,6
0.4958,0.0829,-0.2048,6
0.5185,0.0923,-0.2472,6
0.4939,0.0042,-0.2496,6
0.4268,-0.0473,-0.2303,6
0.3657,0.0065,-0.2393,6
0.5166,0.1376,-0.2845,6
0.6589,0.2519,-0.3711,6
0.7218,0.2752,-0.2592,6
0.6248,0.1589,-0.24,6
0.3861,0.0119,-0.2354,6
0.3861,0.0119,-0.2354,6
0.4169,-0.0116,-0.2303,6
0.4776,0.0265,-0.2731,6
0.5453,0.0147,-0.284,6
0.5303,-0.0087,-0.2198,6
0.5379,0.0695,-0.2092,6
0.5142,0.098,-0.2329,6
0.3782,0.1649,-0.3687,6
0.4473,0.1128,-0.3471,6
0.4493,0.0381,-0.2655,6
0.4493,0.0381,-0.2655,6
0.4629,0.0498,-0.2729,6
0.447,0.0781,-0.2709,6
0.4863,0.0405,-0.3216,6
0.4272,0.0494,-0.3097,6
0.461,0.0331,-0.2781,6
0.4979,0.0563,-0.2668,6
0.5335,0.0959,-0.214,6
0.5499,0.0966,-0.2583,6
0.5284,0.1221,-0.294,6
0.5227,0.0976,-0.2759,6
0.575,0.1091,-0.2887,6
0.5512,0.0836,-0.2794,6
0.5556,0.0665,-0.2937,6
0.4689,0.0173,-0.2575,6
0.4689,0.0173,-0.2575,6
0.4569,0.0364,-0.2949,6
0.3924,0.0453,-0.3086,6
0.3568,0.1007,-0.3435,6
0.3862,0.0803,-0.321,6
0.4629,0.0607,-0.2802,6
0.4777,0.0921,-0.273,6
0.5071,0.1161,-0.2922,6
0.5103,0.0918,-0.2314,6
0.5439,0.0367,-0.2563,6
0.5002,0.03,-0.219,6
0.5111,0.0395,-0.2101,6
0.4924,0.1056,-0.2561,6
0.5411,0.133,-0.2903,6
0.5311,0.1007,-0.2662,6
0.5079,0.0806,-0.2752,6
0.4994,0.0253,-0.2862,6
0.4508,0.0611,-0.2642,6
0.4031,0.0816,-0.3005,6
0.3936,0.0634,-0.3116,6
0.4681,0.0636,-0.323,6
0.4966,0.0685,-0.2996,6
0.4794,0.0683,-0.2612,6
0.5013,0.0563,-0.2755,6
0.5013,0.0563,-0.2755,6
0.4948,0.1435,-0.2511,6
0.5293,0.1093,-0.2459,6
0.5547,0.0836,-0.2459,6
0.5365,0.1002,-0.2614,6
0.5383,0.0834,-0.2594,6
0.5056,0.0857,-0.2872,6
0.5017,0.0801,-0.2838,6
0.5027,0.0789,-0.2916,6
0.4566,0.0766,-0.2924,6
0.4566,0.0766,-0.2924,6
0.4513,0.0444,-0.3144,6
0.4951,0.0618,-0.3015,6
0.4619,0.0958,-0.2505,6
0.4698,0.1195,-0.2649,6
0.4355,0.0863,-0.2863,6
0.4454,0.1219,-0.2843,6
0.4852,0.1112,-0.2946,6
0.5439,0.0803,-0.2499,6
0.5427,0.0602,-0.2892,6
0.5569,0.0761,-0.2952,6
0.5436,0.0336,-0.2486,6
0.4713,0.0459,-0.2466,6
0.4327,0.0914,-0.2701,6
0.4755,0.1055,-0.2923,6
0.4755,0.1055,-0.2923,6
0.509,0.1089,-0.2738,6
0.5151,0.0996,-0.294,6
0.4806,0.0764,-0.3063,6
