accx,accy,accz,label
-5.3377,-4.3585,4.6033,1
-5.4328,-3.3576,5.4093,1
-2.6931,-1.7333,1.8487,1
1.3231,-0.8337,-2.317,1
0.7046,0.4938,1.003,1
0.7046,0.4938,1.003,1
-1.9877,0.852,1.4521,1
-5.0198,0.2266,2.3094,1
-5.7502,0.6466,2.8039,1
-5.4926,2.0048,2.2419,1
-5.4532,2.1236,1.6984,1
-5.5087,1.65,1.1924,1
-5.4536,0.6236,0.5295,1
-5.0943,-0.2495,-0.0811,1
-2.6248,-1.1652,-0.9213,1
0.4672,-1.7934,-2.1941,1
3.4564,-2.1686,-2.616,1
8.0672,-1.8211,-2.4735,1
11.4393,-0.8555,-3.7067,1
8.2981,1.7474,-2.6533,1
8.2981,1.7474,-2.6533,1
2.8368,0.1512,0.4517,1
-0.8095,-2.7415,3.3221,1
-1.8211,-4.0736,3.4088,1
-3.1207,-5.7598,1.5991,1
-6.6883,-5.378,-7.8036,1
-4.6403,-0.7722,-0.8118,1
-4.4241,1.3451,0.5001,1
-4.1488,0.7093,1.3328,1
-4.3571,-0.3284,2.3854,1
-4.3571,-0.3284,2.3854,1
-3.6627,-0.7436,2.4418,1
-2.307,-0.7464,3.0064,1
-1.7645,-0.7967,3.3151,1
-0.4103,-0.2286,2.5546,1
1.4181,-0.3782,1.8631,1
3.1088,-0.3161,1.4386,1
3.4907,0.6941,0.8736,1
2.49,1.3157,-0.3187,1
1.0082,0.5068,-1.5862,1
0.576,-0.1802,-1.7493,1
0.2664,-0.2678,-1.5953,1
-0.0589,0.5036,-0.8403,1
0.4285,0.5103,0.4163,1
0.4285,0.5103,0.4163,1
1.4986,0.0045,0.6748,1
2.4131,-0.0226,-0.0804,1
3.0522,0.1169,-1.614,1
3.1886,-0.3772,-3.2394,1
2.8054,-0.5531,-1.4894,1
2.4574,-0.6834,-0.0113,1
2.0304,-0.6314,1.153,1
2.127,-0.5644,0.6863,1
1.9842,-1.1647,-1.8457,1
1.9842,-1.1647,-1.8457,1
2.6173,-2.0712,-1.918,1
3.4276,-2.3086,-0.8501,1
3.4777,-0.5931,-0.3907,1
4.3374,0.3044,-0.4708,1
4.4292,0.2005,-0.7287,1
2.7222,0.456,-2.0814,1
1.1371,0.096,-3.9161,1
0.4627,-1.1495,-2.9178,1
-0.7507,-3.2441,0.744,1
-1.6163,-3.5018,1.935,1
-2.3977,-3.3882,3.1181,1
-3.3657,-3.2467,4.2158,1
-4.0193,-2.9383,4.7255,1
-3.9069,-2.1865,4.0176,1
-3.9069,-2.1865,4.0176,1
-1.8228,-0.574,0.3912,1
-0.2814,0.2962,-0.9025,1
0.3814,0.8254,0.2358,1
-0.0403,0.93,0.8496,1
-2.6219,-0.0687,1.7112,1
-3.2747,-0.3892,2.0044,1
-3.599,-0.2462,2.085,1
-4.8033,0.6072,1.3117,1
-5.2887,0.1474,0.106,1
-5.1846,-0.0107,0.0271,1
-4.5988,-0.2771,-0.2791,1
-2.9868,-0.5919,-0.8608,1
-1.6516,-1.0177,-1.1154,1
-0.2975,-0.9398,-0.9943,1
0.608,-0.7597,-1.1346,1
1.5794,-0.3936,-2.3996,1
3.8187,-0.9121,-4.1275,1
6.7462,-1.2406,-2.7371,1
6.496,0.9329,2.2462,1
4.8932,1.3579,3.6673,1
2.1999,1.3401,3.1699,1
0.7632,0.7036,2.2808,1
0.2528,-0.7445,1.433,1
-5.2249,-5.7938,-13.4577,1
-5.2249,-5.7938,-13.4577,1
-5.7148,-4.8319,-7.7425,1
-5.0124,-1.1735,-0.622,1
-4.5601,1.332,1.1855,1
-3.077,1.5407,1.8595,1
-2.561,0.676,2.1492,1
-1.8439,-0.4867,2.3209,1
-1.1591,-1.1884,2.2854,1
0.2345,-2.3205,2.0128,1
1.2545,-0.9842,1.4321,1
1.2867,-0.4847,1.2014,1
1.3268,0.6233,0.3699,1
1.2966,0.4425,-0.893,1
0.6863,-0.284,-1.9434,1
-0.1181,0.7578,-1.1389,1
-0.8174,1.0591,-0.2234,1
-1.1985,0.834,0.4493,1
-1.0843,-0.5115,2.1959,1
-0.8201,-1.5172,2.5546,1
0.0688,-0.8047,0.5233,1
0.0688,-0.8047,0.5233,1
0.8605,-0.4078,-0.2347,1
1.3298,-0.1177,-1.0291,1
1.4779,0.5899,-2.5284,1
1.5743,0.5892,-2.2996,1
1.6958,0.7099,-1.6271,1
1.5496,0.8305,-0.4361,1
1.4152,0.4517,0.9524,1
1.5973,-0.1654,1.9296,1
1.2795,-0.1713,0.9351,1
1.3375,-0.0337,-0.357,1
1.4234,-0.0502,-0.5945,1
1.9393,-0.3972,-2.3267,1
1.7522,-0.8806,-2.712,1
1.6958,-1.8658,-0.9644,1
1.6958,-1.8658,-0.9644,1
1.8246,-2.758,-0.2512,1
1.4069,-2.9103,0.1476,1
0.0397,-1.4903,0.2253,1
0.8192,-0.0184,-1.0917,1
2.0099,0.0216,-2.1846,1
2.8127,0.0488,-3.1005,1
3.1547,0.5091,-3.4603,1
3.168,0.7627,-2.4664,1
3.0281,0.7592,-0.8903,1
3.0114,0.5829,-0.487,1
2.848,-0.4645,0.6853,1
2.0031,-2.3025,1.7985,1
-0.1334,-4.3845,2.6604,1
-2.8191,-4.7714,3.9417,1
-4.2122,-4.464,5.1452,1
-5.0558,-2.8364,5.5284,1
-2.6432,-1.3046,0.7928,1
-0.3504,0.0085,-2.2271,1
-2.6396,0.4087,0.3638,1
-3.8084,0.7246,1.4822,1
-4.4193,1.2267,2.3427,1
-3.6818,1.9946,2.2378,1
-3.1867,2.0525,1.298,1
-3.1867,2.0525,1.298,1
-3.8289,0.9121,0.5134,1
-4.5879,0.2781,0.006,1
-5.622,-0.0122,-0.7242,1
-5.2831,-0.3405,-1.2773,1
-2.6793,-0.6873,-0.7885,1
0.4587,-1.0098,-1.0469,1
5.9317,-0.6767,-1.671,1
8.9714,-0.5853,-2.4431,1
9.4174,1.709,-1.6693,1
9.4174,1.709,-1.6693,1
