accx,accy,accz,label
0.0016,0.1554,-0.0154,5
-0.0543,0.1365,-0.027,5
-0.0189,0.1245,0.0348,5
-0.0666,0.1094,0.0701,5
-0.0663,0.0853,0.0265,5
-0.0626,0.1142,-0.1231,5
-0.065,0.1453,-0.1119,5
-0.0315,0.1122,-0.0015,5
-0.0225,0.1052,0.0719,5
-0.0313,0.1172,0.061,5
-0.0498,0.1411,-0.0525,5
-0.0923,0.107,-0.0557,5
-0.0636,0.117,-0.1454,5
-0.0042,0.1022,-0.0691,5
0.0081,0.1174,0.0566,5
-0.0297,0.1145,0.0476,5
-0.0677,0.0765,0.0235,5
-0.0497,0.0503,-0.1363,5
-0.0188,0.0834,-0.1134,5
-0.013,0.1537,-0.0206,5
-0.0003,0.1608,0.1406,5
-0.0003,0.1608,0.1406,5
-0.0759,0.1487,0.077,5
-0.0496,0.1265,-0.0228,5
-0.0651,0.1005,-0.0955,5
-0.0051,0.0503,0.0014,5
-0.0173,0.0854,-0.0343,5
-0.0163,0.1414,-0.0225,5
-0.0146,0.1215,-0.0482,5
-0.0167,0.1217,-0.0073,5
-0.0167,0.1217,-0.0073,5
-0.0417,0.1127,0.0171,5
-0.0358,0.0667,0.0145,5
-0.0813,0.0857,-0.0206,5
-0.0561,0.0907,-0.0569,5
-0.0113,0.1487,0.0037,5
-0.0065,0.1076,0.0185,5
-0.0347,0.0978,-0.0052,5
-0.0395,0.0958,-0.0055,5
-0.1056,0.1099,-0.0432,5
-0.0578,0.1147,-0.0581,5
-0.052,0.1076,-0.0178,5
-0.0272,0.1007,-0.0045,5
0.0123,0.1077,-0.0013,5
0.0108,0.0578,-0.0026,5
-0.039,0.1179,0.0126,5
-0.0582,0.101,-0.0217,5
-0.023,0.118,-0.04,5
-0.0213,0.1132,-0.0415,5
-0.0531,0.1321,0.0251,5
-0.0688,0.1321,-0.0174,5
-0.0588,0.163,0.0114,5
0.006,0.127,-0.0465,5
-0.0032,0.1152,-0.0413,5
-0.038,0.1202,-0.0019,5
-0.0871,0.1201,-0.0069,5
-0.0895,0.1012,-0.0327,5
-0.1085,0.115,-0.0466,5
-0.0653,0.1198,-0.0355,5
-0.0264,0.1059,-0.0145,5
-0.0264,0.1059,-0.0145,5
-0.0369,0.1299,-0.0326,5
-0.0725,0.125,-0.057,5
-0.0491,0.1389,0.0123,5
-0.0368,0.1629,0.0172,5
-0.046,0.1298,0.0036,5
-0.0341,0.0788,-0.0025,5
-0.0624,0.1298,-0.0589,5
-0.0651,0.1369,-0.0782,5
-0.0651,0.1369,-0.0782,5
-0.057,0.0938,-0.0261,5
0.0007,0.1057,0.002,5
0.0353,0.1436,-0.0033,5
0.0284,0.1029,-0.0081,5
-0.0431,0.1269,0.0117,5
-0.0084,0.094,-0.0787,5
0.0011,0.079,-0.0733,5
-0.0123,0.1201,-0.0923,5
-0.0684,0.1013,-0.0637,5
-0.0736,0.1423,0.0441,5
-0.0642,0.1461,0.0077,5
-0.051,0.115,-0.0164,5
-0.0024,0.0959,-0.0129,5
0.0431,0.1321,-0.0027,5
-0.0205,0.1153,-0.0038,5
-0.0761,0.1063,-0.0136,5
-0.0977,0.0893,0.0028,5
-0.0788,0.0652,0.0133,5
-0.0312,0.1031,-0.0704,5
-0.0059,0.0942,-0.0741,5
-0.0004,0.1275,-0.0087,5
-0.0363,0.1445,0.0676,5
-0.0657,0.0895,0.0988,5
-0.053,0.1184,-0.041,5
-0.0557,0.1303,-0.1103,5
-0.0022,0.0675,-0.0582,5
-0.0022,0.0675,-0.0582,5
-0.0237,0.1347,-0.0009,5
-0.0694,0.0894,0.0276,5
-0.0694,0.0894,0.0276,5
-0.0323,0.1103,-0.0173,5
0.0334,0.1304,-0.0963,5
0.046,0.1156,-0.0336,5
-0.0027,0.0899,0.0106,5
-0.0571,0.1111,0.0312,5
-0.1026,0.116,-0.0531,5
-0.0982,0.1259,-0.041,5
-0.0361,0.1378,-0.0036,5
-0.0616,0.1258,-0.0101,5
-0.0271,0.1737,0.0472,5
-0.0492,0.0917,-0.047,5
-0.0438,0.1156,-0.0311,5
-0.0288,0.0916,0.0024,5
-0.0433,0.1256,-0.0161,5
-0.0603,0.0776,-0.041,5
-0.0268,0.1276,-0.0428,5
-0.0069,0.1307,-0.0519,5
-0.0147,0.0847,-0.0157,5
-0.0333,0.1109,-0.0018,5
-0.0671,0.1088,0.0358,5
-0.0691,0.1398,-0.0228,5
-0.0345,0.1038,-0.0426,5
-0.0264,0.1328,-0.0354,5
-0.087,0.1229,0.0147,5
-0.0585,0.0707,0.0284,5
-0.0345,0.0917,0.002,5
-0.0408,0.0826,-0.0394,5
-0.0671,0.1156,-0.0809,5
-0.0663,0.0867,-0.0407,5
0.0257,0.1447,0.0402,5
0.025,0.1309,0.0797,5
-0.0316,0.1191,-0.0066,5
-0.039,0.1022,-0.007,5
-0.0537,0.1191,-0.084,5
-0.0189,0.0852,-0.0729,5
-0.0092,0.0834,-0.0779,5
-0.0255,0.1116,0.0516,5
-0.0838,0.1387,0.0704,5
-0.0255,0.1116,0.0516,5
