accx,accy,accz,label
0.2044,2.6699,-0.6587,3
0.166,2.5194,-0.5573,3
0.0425,2.3068,-0.4996,3
-0.0637,1.9133,-0.37,3
-0.1485,1.9701,-0.2809,3
-0.2962,2.2312,-0.4155,3
-0.4708,2.1311,-0.4432,3
-0.6065,1.3713,-0.4009,3
-0.708,0.4627,-0.2601,3
-0.708,0.4627,-0.2601,3
-0.625,0.1623,-0.2376,3
-0.5901,-0.0552,-0.5676,3
-1.0028,-1.2442,-0.7418,3
-1.0625,-2.6399,-0.5659,3
-1.0949,-2.6714,-0.5289,3
-0.8696,-2.7709,-0.4796,3
-0.6981,-2.2329,-0.7362,3
-0.5578,-1.7565,-0.6368,3
-0.4137,-1.6609,-0.5258,3
-0.2747,-2.3082,-0.1934,3
-0.0599,-2.6547,0.1915,3
-0.0599,-2.6547,0.1915,3
0.3426,-1.7874,0.0318,3
0.5558,0.2942,-0.4291,3
0.3718,1.3857,-0.6595,3
0.3848,2.3043,-0.599,3
0.1179,2.5357,-0.4691,3
0.0713,2.7478,-0.2456,3
-0.0863,3.0836,-0.197,3
-0.0863,3.0836,-0.197,3
-0.2284,2.4676,0.0569,3
-0.1825,2.2622,0.1156,3
-0.0791,2.0349,0.3397,3
-0.0791,2.0349,0.3397,3
-0.0294,1.5147,0.3948,3
0.089,1.0049,0.4831,3
0.0853,0.441,0.402,3
-0.0286,-0.4431,0.501,3
-0.2773,-2.2096,0.6128,3
-0.2323,-2.7258,0.6427,3
-0.1531,-3.147,0.5918,3
0.1141,-3.0793,0.6999,3
0.1398,-3.0889,0.6952,3
0.1292,-3.9707,1.0232,3
0.1292,-3.9707,1.0232,3
0.1402,-3.9846,1.1215,3
0.4399,-3.2091,0.9796,3
0.6249,-1.1872,0.3706,3
0.5786,0.8572,-0.117,3
0.5308,1.705,-0.1718,3
0.251,2.2465,-0.5025,3
0.3777,2.2387,-0.2802,3
0.2906,2.3809,-0.327,3
0.3239,2.1517,-0.3246,3
0.3239,2.1517,-0.3246,3
0.3401,2.1518,-0.2065,3
0.3632,2.2669,-0.1458,3
0.2604,2.1369,0.0066,3
0.0846,2.0624,0.2002,3
-0.0482,1.9783,0.1759,3
-0.2037,1.9898,0.2415,3
-0.4905,1.5698,0.0859,3
-0.5942,0.6335,0.1533,3
-0.5432,0.0164,0.1028,3
-0.681,-0.4427,-0.0588,3
-0.9283,-1.8372,0.0599,3
-0.8966,-2.4871,-0.1406,3
-0.7357,-2.5689,-0.5021,3
-0.5225,-2.3795,-0.6872,3
-0.5225,-2.3795,-0.6872,3
-0.3629,-1.7889,-0.6025,3
-0.4513,-1.985,-0.5079,3
