accx,accy,accz,label
0.1769,0.0274,-0.0602,5
0.061,-0.081,0.0348,5
0.0275,-0.0707,0.0425,5
0.0922,-0.0774,0.0692,5
0.0684,-0.0269,0.095,5
0.0221,0.053,-0.0976,5
0.0996,0.1053,0.0179,5
0.0996,0.1053,0.0179,5
0.1314,0.0584,0.1329,5
0.0615,0.0326,0.3101,5
0.0149,-0.0611,0.1702,5
0.0149,-0.0611,0.1702,5
-0.0071,-0.0337,0.1907,5
0.0848,-0.0357,0.2671,5
0.1918,0.0026,0.2259,5
0.1754,0.0422,0.113,5
0.2262,0.0128,0.1468,5
0.2443,0.0637,0.1145,5
0.1962,0.1131,-0.0331,5
0.1546,0.141,-0.1038,5
0.0817,0.0235,-0.0001,5
0.0817,0.0235,-0.0001,5
0.0805,0.0155,0.0076,5
0.0672,0.1046,0.0195,5
0.0615,0.053,0.1117,5
0.07,0.0379,0.1535,5
0.0291,0.0233,0.3051,5
-0.0051,0.0096,0.4082,5
0.0085,0.0024,0.3648,5
-0.0174,-0.0668,0.4246,5
-0.0142,-0.1248,0.3864,5
0.0254,-0.075,0.2475,5
0.057,-0.0686,0.2121,5
0.1492,-0.0299,0.1461,5
0.1316,0.0077,-0.0023,5
0.0609,-0.0476,-0.1442,5
0.0609,-0.0476,-0.1442,5
0.0854,-0.0639,-0.2121,5
0.0852,-0.0654,-0.1998,5
0.0928,-0.075,-0.1155,5
0.0776,0.0014,-0.0807,5
0.1451,0.0567,0.1651,5
0.1271,-0.0364,0.4006,5
0.1271,-0.1065,0.5362,5
0.0454,-0.0245,0.3939,5
0.0722,0.0671,0.1759,5
0.1045,0.0544,0.1918,5
0.1585,0.0091,0.1361,5
0.1098,-0.0282,0.1865,5
0.112,-0.0101,0.0728,5
0.0912,0.0049,0.0165,5
0.0866,0.0859,-0.156,5
0.0973,0.0377,-0.1379,5
0.1373,-0.0366,0.0487,5
0.1275,-0.0422,0.077,5
0.0787,-0.0488,0.1349,5
0.0385,-0.0308,0.2111,5
0.0385,-0.0308,0.2111,5
0.0708,-0.0451,0.1548,5
0.122,0.0101,0.236,5
0.122,0.0101,0.236,5
0.1636,0.0481,0.1885,5
0.1375,0.0382,0.1795,5
0.1179,0.0773,0.0416,5
0.1125,0.1024,-0.0486,5
0.0627,0.0967,0.0207,5
0.0998,0.0016,0.1327,5
0.079,0.0251,0.1885,5
0.0752,-0.0056,0.1056,5
0.069,-0.0037,0.1208,5
0.0339,-0.0069,0.1632,5
0.0256,-0.0195,0.1508,5
0.0217,-0.0228,0.2087,5
0.0292,-0.0901,0.2673,5
0.1043,-0.0312,0.1314,5
0.109,-0.0514,0.1028,5
0.1319,-0.0043,0.0351,5
0.1203,0.0334,-0.0481,5
0.1346,0.0351,0.0212,5
0.1967,0.0098,0.0744,5
0.1678,-0.0071,0.2211,5
0.093,-0.0304,0.1919,5
0.0551,-0.0471,0.2253,5
0.1121,-0.0037,0.229,5
0.1717,0.0863,0.0886,5
0.2175,0.0692,0.0994,5
0.1905,0.051,0.1138,5
0.1302,-0.0138,0.1218,5
0.0333,-0.0108,0.0434,5
-0.0203,0.0373,0.0296,5
0.009,-0.0324,0.0288,5
0.0243,-0.0145,0.0709,5
0.0198,-0.0287,0.1286,5
0.0094,-0.044,0.0915,5
0.1145,0.0346,0.1761,5
0.2815,0.0342,0.145,5
0.2815,0.0342,0.145,5
0.1885,0.0088,0.1129,5
0.1187,-0.0517,0.0958,5
0.0767,-0.0056,0.2085,5
0.0767,-0.0056,0.2085,5
0.1222,-0.0282,0.2467,5
0.1311,0.0006,0.2186,5
0.1607,0.0599,-0.0463,5
0.0461,0.111,-0.0349,5
0.0607,0.056,0.0906,5
0.0265,-0.0141,0.1014,5
0.0278,-0.0462,0.239,5
0.0426,-0.0709,0.2186,5
0.0547,0.0107,0.136,5
0.0708,0.0146,0.1052,5
0.0819,0.0031,0.1297,5
0.1364,-0.0477,0.1393,5
0.1007,-0.0722,0.1626,5
0.0344,0.0222,-0.0005,5
0.0778,0.0741,-0.0505,5
0.1333,0.0678,0.0876,5
0.0938,-0.023,0.1474,5
0.0871,0.0456,0.0058,5
0.11,0.1639,-0.0242,5
0.11,0.1639,-0.0242,5
0.219,0.0755,0.2368,5
0.127,-0.0422,0.2909,5
0.0328,-0.0087,0.1831,5
0.0328,-0.0087,0.1831,5
0.1105,0.0574,0.1,5
0.1039,0.0481,-0.0337,5
0.1927,0.0295,0.1383,5
0.0789,-0.0679,-0.0153,5
0.0936,-0.0224,0.1455,5
0.0606,-0.0375,0.1284,5
0.0231,-0.0067,0.156,5
0.072,-0.0314,0.1061,5
0.0779,-0.0617,0.0615,5
-0.0012,-0.0587,0.0083,5
-0.0224,-0.028,-0.0416,5
-0.0038,0.0583,0.0378,5
0.0127,0.0213,0.129,5
-0.0658,-0.0342,0.0409,5
0.0152,0.0013,0.0039,5
0.1073,0.0715,0.2257,5
0.1616,0.0262,0.2562,5
0.1201,-0.0273,0.2573,5
0.1886,-0.0025,0.2292,5
0.2156,0.0474,0.1658,5
0.2188,0.0654,0.1475,5
0.2256,0.097,0.0415,5
0.2689,0.0971,0.0655,5
0.1924,0.0568,0.1247,5
0.2019,0.0555,0.0942,5
0.1333,0.0625,0.0138,5
0.1041,0.0881,-0.024,5
0.1116,0.1118,-0.0291,5
0.0472,0.0282,0.0278,5
-0.0698,-0.0494,0.1782,5
-0.0698,-0.0494,0.1782,5
-0.084,-0.0503,0.175,5
-0.0848,-0.0039,0.1717,5
0.0103,-0.0894,0.2855,5
0.0103,-0.0894,0.2855,5
0,-0.1047,0.2491,5
0.038,-0.0756,0.1548,5
0.1598,0.0371,0.082,5
0.1614,0.1144,-0.0428,5
0.2459,0.0138,0.033,5
0.2584,0.0016,0.2107,5
0.1717,0.0141,0.1161,5
0.1709,0.0177,0.1004,5
0.1449,0.0153,0.1461,5
0.0953,-0.0126,0.0703,5
0.1238,0.0079,0.0622,5
0.1129,0.0201,0.0932,5
0.0958,0.0265,0.2893,5
0.0044,0.0109,0.2079,5
0.0722,0.0215,0.227,5
0.0323,-0.0018,0.1949,5
0.0418,-0.0033,0.1773,5
0.0315,-0.0178,0.078,5
0.0447,0.0545,0.0373,5
-0.013,-0.0667,0.0119,5
-0.013,-0.0667,0.0119,5
0.0165,-0.1078,0.0502,5
0.0764,-0.0602,0.0403,5
0.0096,-0.024,-0.0522,5
0.0144,-0.0187,-0.0203,5
0.0712,0.0215,0.1269,5
0.0758,0.012,0.1762,5
0.0504,0.0435,0.2023,5
0.1479,0.0851,0.3231,5
0.1502,0.0878,0.2872,5
0.1939,0.1116,0.2605,5
0.176,0.1556,0.1589,5
0.1362,0.1368,0.0376,5
0.1447,0.0785,0.1099,5
0.0817,-0.0211,0.0855,5
0.0817,-0.0211,0.0855,5
0.2087,-0.0042,0.0461,5
0.2475,0.0958,0.0431,5
0.2176,0.1145,0.0275,5
0.0972,0.0765,-0.0259,5
0.0542,0.0609,0.1099,5
-0.0052,0.0333,0.135,5
-0.0613,-0.0774,0.2406,5
-0.0247,-0.102,0.182,5
0.0393,-0.076,0.1471,5
0.0393,-0.076,0.1471,5
0.0306,-0.1012,0.0906,5
0.0946,0.0042,0.0525,5
0.111,0.0113,-0.0713,5
0.1002,0.0349,-0.0692,5
0.1285,0.0373,0.0355,5
0.1503,-0.0379,0.0992,5
0.1086,-0.0792,0.0999,5
0.0986,-0.0325,0.0696,5
0.0787,0.0209,-0.0734,5
0.1128,0.0193,-0.1247,5
0.1276,0.0516,-0.0692,5
0.0786,-0.0019,0.169,5
0.0111,-0.0089,0.1957,5
0.0111,-0.0089,0.1957,5
-0.0179,0.0904,0.0706,5
0.0709,0.1081,0.0753,5
0.1041,0.1264,0.2022,5
0.1041,0.1264,0.2022,5
0.1475,0.1757,0.1433,5
0.1916,0.1401,0.2841,5
0.1112,0.0575,0.2856,5
0.0853,0.0397,0.2113,5
0.1467,0.0406,0.1781,5
0.1467,0.0406,0.1781,5
0.0799,-0.0449,0.228,5
0.1191,-0.079,0.19,5
0.0831,-0.1133,0.034,5
0.088,-0.0974,0.0217,5
0.013,-0.1001,0.048,5
0.0215,-0.0404,-0.0337,5
-0.0042,-0.0123,-0.0426,5
0.0468,-0.0673,0.146,5
0.0959,0.0261,0.1045,5
0.0562,0.0886,-0.0649,5
0.0162,0.0927,-0.0969,5
0.056,0.1177,0.0084,5
0.0875,0.0356,0.1646,5
0.1374,0.0712,0.1845,5
0.1374,0.0712,0.1845,5
0.142,0.0435,0.0846,5
0.1288,0.0445,0.1341,5
0.1062,0.0389,0.1251,5
0.0553,-0.0276,0.2372,5
0.0404,-0.0212,0.2862,5
0.0917,0.0068,0.2336,5
0.1711,0.047,0.0659,5
