accx,accy,accz,label
2.1972,-1.8213,-1.3705,2
0.0362,-2.7926,-1.7109,2
-1.8143,-3.8634,-0.6251,2
-3.2177,-3.4176,0.5223,2
-3.2177,-3.4176,0.5223,2
-2.1772,-1.059,-1.806,2
-0.4526,-0.0173,-1.2579,2
-0.5365,-0.7557,0.3135,2
1.707,-1.9042,3.6746,2
1.707,-1.9042,3.6746,2
1.9539,-3.6486,4.8613,2
1.1779,-2.7646,4.8687,2
2.6441,-0.5002,5.2228,2
-0.4116,-1.7736,5.2784,2
-1.4995,-1.8648,3.1286,2
