accx,accy,accz,label
0.6396,0.1523,0.0815,6
0.7293,0.0991,-0.002,6
0.6856,0.0839,0.0971,6
0.6655,0.0235,0.2595,6
0.6432,0.1125,0.4742,6
0.7411,0.0737,0.3455,6
0.7077,0.1089,0.2337,6
0.8305,0.0917,0.1861,6
0.8966,0.2013,0.0016,6
0.7023,0.2212,-0.0923,6
0.3934,0.0719,-0.045,6
0.3934,0.0719,-0.045,6
0.3702,-0.015,0.0803,6
0.4626,-0.037,0.0326,6
0.6706,0.073,-0.0811,6
0.7735,0.0858,-0.1449,6
0.8887,-0.0344,0.1338,6
0.7915,-0.0854,0.1931,6
0.9222,0.0466,0.1457,6
1.0335,0.0822,0.1485,6
0.9574,0.1272,0.2285,6
0.9359,0.0983,0.3389,6
0.9359,0.0983,0.3389,6
0.954,0.1192,0.461,6
1.0113,0.2256,0.3862,6
1.0257,0.2193,0.3225,6
0.9275,0.2971,0.1992,6
0.8661,0.2971,0.079,6
0.7276,0.1939,-0.0127,6
0.6305,0.1476,0.1713,6
0.6186,0.0107,0.2793,6
0.7079,-0.0612,0.3555,6
0.7079,-0.0612,0.3555,6
0.8336,-0.0123,0.2929,6
0.8846,0.1362,0.1839,6
0.851,0.2421,0.0393,6
0.8396,0.1661,0.0363,6
0.8258,0.0942,0.1355,6
0.7522,-0.0662,0.2768,6
0.6356,0.0816,0.1437,6
0.4723,0.151,-0.0286,6
0.2192,0.1281,0.0771,6
0.1334,0.1639,0.0974,6
0.1196,0.2511,0.1036,6
0.1939,0.2182,0.0168,6
0.3214,0.1831,0.0634,6
0.4565,0.1522,0.4055,6
0.4565,0.1522,0.4055,6
0.5344,0.0582,0.4829,6
0.8461,-0.0878,0.7166,6
1.1518,-0.098,0.8799,6
1.7067,0.2428,0.6161,6
1.6145,0.2761,0.4604,6
1.3559,0.0913,0.1618,6
1.162,-0.0288,0.0271,6
0.8959,-0.0887,-0.111,6
0.6832,-0.0437,-0.1537,6
0.597,-0.0688,-0.1426,6
0.4635,-0.0771,-0.0819,6
0.3367,0.0446,-0.1538,6
0.1245,0.1772,-0.3682,6
0.1711,0.0726,-0.4713,6
0.19,0.0618,-0.5085,6
0.2829,0.031,-0.4637,6
0.3936,-0.0364,-0.2892,6
0.3571,-0.059,-0.1566,6
0.4447,-0.2331,0.0315,6
0.5323,-0.3103,0.2673,6
0.6316,-0.1045,0.5559,6
0.8917,0.1492,0.4882,6
0.9606,0.1603,0.2573,6
0.6599,-0.0111,0.3331,6
0.671,-0.0456,0.382,6
0.7425,-0.1384,0.4821,6
0.9161,0.0058,0.437,6
1.0324,0.0571,0.1397,6
0.718,0.1349,-0.1751,6
0.6431,0.1223,-0.1843,6
0.6659,0.1841,-0.1555,6
0.74,0.2484,0.0485,6
0.9795,0.3019,0.0965,6
0.8611,0.239,0.1217,6
0.8611,0.239,0.1217,6
0.935,0.1307,0.1282,6
1.4509,0.1297,0.2241,6
1.5018,0.1698,0.2755,6
1.0113,0.0442,0.3586,6
0.8786,-0.0345,0.4278,6
0.5747,-0.1872,0.1623,6
0.2393,-0.1181,-0.1473,6
0.3467,-0.1244,-0.0521,6
0.758,0.1083,0.2052,6
0.758,0.1083,0.2052,6
1.031,0.2562,0.6,6
1.1111,0.0599,0.8124,6
0.8977,-0.0957,0.6842,6
0.8977,-0.0957,0.6842,6
0.8076,-0.0656,0.48,6
0.6926,0.117,0.0547,6
0.5213,0.1671,-0.216,6
0.6882,0.1476,-0.1985,6
1.0944,-0.1002,0.2904,6
1.0239,-0.1404,0.4455,6
0.903,-0.0544,0.3268,6
0.6518,0.0837,0.0533,6
0.4101,0.1221,-0.095,6
0.3775,0.3256,-0.286,6
0.3775,0.3256,-0.286,6
0.5121,0.3107,-0.2126,6
0.8129,0.23,-0.0676,6
0.9121,-0.0667,0.1021,6
0.8729,-0.2161,0.385,6
0.7921,-0.238,0.475,6
0.7208,-0.0461,0.3853,6
0.7203,0.1438,0.1441,6
0.8389,0.137,-0.0896,6
0.8389,0.137,-0.0896,6
0.7295,0.0602,-0.1188,6
0.619,0.0797,-0.0426,6
0.6893,-0.0768,0.4703,6
0.6893,-0.0768,0.4703,6
0.6893,-0.0768,0.4703,6
0.7873,0.0778,0.4317,6
0.6796,0.1582,0.125,6
0.6591,0.2597,-0.061,6
0.7937,0.1355,-0.0623,6
0.8183,-0.0224,0.0331,6
0.7153,-0.0753,0.1193,6
0.6725,-0.0215,0.1398,6
0.7501,0.0066,0.1603,6
0.7742,0.0599,0.1412,6
0.7742,0.0599,0.1412,6
0.7832,0.102,0.0861,6
0.717,0.1652,0.0748,6
0.5705,0.1459,0.0912,6
0.6519,0.1139,0.1574,6
0.6854,0.096,0.2353,6
0.6598,-0.0276,0.2428,6
0.7615,-0.0458,0.3318,6
0.8432,-0.0851,0.3271,6
0.8002,0.0444,0.3107,6
0.8002,0.0444,0.3107,6
0.8189,-0.0167,0.1948,6
0.8382,-0.0478,0.2717,6
0.8366,0.0002,0.2546,6
0.7488,0.0076,0.1907,6
0.7195,0.0441,0.1094,6
0.6978,0.063,0.0464,6
0.7216,0.1285,0.0647,6
0.7925,0.0554,0.258,6
0.8155,-0.0441,0.2342,6
0.7756,-0.0102,0.1736,6
0.7855,0.0492,0.1257,6
0.7721,0.1039,0.0656,6
0.7464,0.0725,-0.0366,6
0.7181,-0.1366,0.225,6
0.7181,-0.1366,0.225,6
0.6872,-0.0723,0.3159,6
0.7566,0.0318,0.2441,6
0.7162,0.2183,0.0365,6
0.6391,0.2215,-0.1608,6
0.5943,0.1482,-0.1709,6
0.7142,0.0559,0.0114,6
0.7249,0.0005,0.2129,6
0.6523,-0.0834,0.4301,6
0.8352,-0.0176,0.4154,6
0.8352,-0.0176,0.4154,6
0.8939,0.0967,0.2158,6
0.7857,0.1067,0.0101,6
0.6453,0.0815,-0.0739,6
0.6172,0.0332,-0.01,6
0.7606,0.0229,0.1615,6
0.8097,-0.0558,0.2189,6
0.7829,0.0138,0.1919,6
0.7431,-0.0087,0.196,6
0.8161,-0.0122,0.1491,6
0.8161,-0.0122,0.1491,6
0.6334,-0.0145,0.2079,6
0.6637,0.1171,0.1745,6
0.757,0.0017,0.283,6
0.757,0.0017,0.283,6
0.8152,-0.0023,0.2334,6
0.8346,-0.0202,0.1466,6
0.6454,-0.0091,0.1918,6
0.7885,0.1387,0.0476,6
0.7228,-0.0061,0.097,6
0.5989,-0.0523,0.2033,6
0.7577,0.0376,0.1851,6
0.9127,0.1307,0.0383,6
0.7272,-0.023,0.0629,6
0.7141,0.086,0.0946,6
0.7141,0.086,0.0946,6
0.7487,-0.0095,0.1618,6
0.6168,-0.0739,0.4311,6
0.8043,0.0117,0.3977,6
0.7858,0.1065,0.0413,6
0.6747,0.1003,-0.0689,6
0.6862,0.0771,0.021,6
0.7322,-0.0445,0.3389,6
0.7072,-0.0592,0.3961,6
0.7932,0.0589,0.1144,6
0.7932,0.0589,0.1144,6
0.7647,0.1159,-0.1048,6
0.7317,0.0414,-0.1378,6
0.7948,-0.0303,0.4308,6
0.8051,-0.0319,0.4228,6
0.8094,-0.0067,0.3644,6
0.6492,0.0519,0.0582,6
0.6744,0.1095,-0.0187,6
0.7765,0.0615,0.0212,6
0.7511,-0.0503,0.1788,6
