accx,accy,accz,label
0.0202,0.0757,0.1037,5
0.0742,0.0847,0.0833,5
0.0578,0.0447,0.0823,5
-0.0865,0.0948,0.0491,5
-0.0865,0.0948,0.0491,5
-0.1448,0.0486,-0.0174,5
-0.1311,0.0684,-0.0227,5
-0.0259,0.1013,-0.0543,5
0.0123,0.0752,-0.051,5
0.0641,0.0342,-0.0839,5
0.0484,0.0322,-0.074,5
0.0478,0.0344,-0.0622,5
-0.0613,0.0685,-0.071,5
-0.1191,0.1357,-0.0505,5
-0.2051,0.0657,0.0122,5
-0.2051,0.0657,0.0122,5
-0.1565,0.0056,-0.0147,5
-0.1027,0.1086,-0.0024,5
-0.01,0.0995,0.0379,5
0.0384,0.0244,0.0782,5
0.0633,0.0514,0.0429,5
0.0566,0.0724,0.0176,5
0.0152,0.0533,-0.0035,5
-0.041,0.0992,-0.0763,5
0.0107,0.1011,-0.1142,5
0.0107,0.1011,-0.1142,5
0.0501,0.0292,-0.1107,5
0.0057,0.0465,-0.0569,5
-0.1401,0.0757,-0.0429,5
-0.1596,0.0807,-0.0372,5
-0.1775,0.0567,-0.0692,5
-0.185,0.0758,-0.0556,5
-0.1182,0.1038,0.0304,5
-0.0435,0.1159,0.0257,5
-0.0075,0.1088,0.042,5
-0.0045,0.0278,0.0347,5
0.0381,0.0248,0.0019,5
-0.0439,0.0417,-0.0115,5
-0.0175,0.0828,-0.0583,5
0.0317,0.0687,-0.0474,5
0.0332,0.0687,-0.0311,5
0.0174,0.0416,-0.0314,5
-0.0063,0.0566,-0.0268,5
0.0355,0.1256,-0.075,5
-0.0371,0.0228,-0.1073,5
-0.0832,0.0229,-0.0684,5
-0.115,0.047,-0.0306,5
-0.1246,0.0809,-0.0122,5
-0.1002,0.1479,0.0018,5
-0.0989,0.0448,0.003,5
-0.0989,0.0448,0.003,5
-0.0784,0.0208,0.0059,5
-0.0167,0.0518,0.0034,5
0.0383,0.0228,0.0061,5
0.0661,0.0588,0.0103,5
0.0517,0.1358,-0.007,5
-0.0556,0.0519,-0.0508,5
-0.1034,0.0229,-0.0477,5
-0.0915,0.0728,-0.0741,5
-0.1079,0.1188,-0.0922,5
-0.0989,0.0468,-0.077,5
-0.0645,0.0897,-0.0383,5
-0.008,0.0568,0.0057,5
-0.0115,0.0639,0.0141,5
-0.0272,0.0449,-0.004,5
-0.0565,0.0399,0.0335,5
-0.1137,0.0849,0.0066,5
-0.0965,0.0569,-0.036,5
-0.0673,0.0709,-0.0249,5
-0.0649,0.0589,-0.0688,5
-0.0238,0.0589,-0.0406,5
-0.0188,0.0398,-0.0251,5
0.0138,0.0608,-0.0446,5
-0.0264,0.0129,-0.072,5
-0.1168,0.0929,-0.022,5
-0.1168,0.0929,-0.022,5
-0.1169,0.124,-0.0501,5
-0.0975,0.083,-0.027,5
-0.0593,0.0689,-0.0114,5
0.0203,0.0519,-0.001,5
0.0492,0.073,0.0354,5
0.0441,0.025,0.0132,5
0.0253,0.093,0.0194,5
-0.0194,0.1121,-0.0053,5
-0.0968,0.033,0.0046,5
-0.0968,0.033,0.0046,5
-0.1289,0.069,-0.0567,5
-0.0213,0.045,-0.0827,5
-0.0213,0.045,-0.0827,5
0.0031,0.0811,-0.0291,5
-0.0175,0.0353,-0.0093,5
-0.0896,0.0212,0.0184,5
-0.0344,0.0762,0.0135,5
0.0056,0.0781,-0.0137,5
-0.0138,0.0062,0.0133,5
-0.0589,0.0902,-0.0191,5
-0.092,0.1022,-0.0143,5
-0.0595,0.0852,-0.0473,5
-0.0175,0.0781,-0.0781,5
0.0227,0.0451,-0.003,5
0.0534,0.0972,-0.0299,5
0.0534,0.0972,-0.0299,5
0.0514,-0.0058,0.0029,5
0.0175,0.0834,-0.0456,5
-0.0484,0.0664,-0.0471,5
-0.0725,0.0784,-0.0366,5
-0.1014,0.0885,-0.0432,5
-0.0262,0.0735,-0.0517,5
0.0259,0.0185,-0.017,5
0.0259,0.0185,-0.017,5
0.0217,0.1006,-0.0323,5
-0.0333,0.0786,0.0044,5
-0.0978,0.0497,-0.0446,5
-0.0978,0.0497,-0.0446,5
-0.044,0.0906,-0.0273,5
-0.0304,0.0357,-0.0209,5
0.0078,0.0597,-0.0121,5
-0.0061,0.0456,-0.0432,5
-0.0583,0.0598,-0.0305,5
-0.085,0.0598,-0.0413,5
-0.0938,0.0697,-0.0325,5
-0.0295,0.0837,-0.0198,5
0.0057,0.0237,-0.043,5
-0.0714,0.0027,-0.0129,5
-0.0714,0.0027,-0.0129,5
-0.0863,0.1287,-0.0378,5
-0.0945,0.0696,-0.0466,5
-0.1003,0.0306,-0.0571,5
0.0089,0.1167,-0.018,5
0.0471,0.0837,0.0215,5
0.0457,0.0097,0.0181,5
-0.0764,0.0378,0.0065,5
-0.1594,0.1007,0.0092,5
-0.1359,0.0336,0.0135,5
-0.1359,0.0336,0.0135,5
-0.019,0.0935,0.0013,5
0.0491,0.0665,-0.0413,5
-0.0542,0.0408,-0.0042,5
-0.0606,0.0479,-0.0294,5
-0.0997,0.0599,-0.0128,5
-0.1242,0.0839,-0.0011,5
-0.1595,0.0819,-0.0139,5
-0.115,0.105,0.0136,5
-0.0555,0.0309,0.0566,5
-0.0165,0.1029,0.048,5
-0.0561,0.0309,-0.0136,5
-0.0762,0,0.0059,5
-0.0857,0.0379,-0.0336,5
-0.0824,0.213,-0.0255,5
-0.0824,0.213,-0.0255,5
-0.0768,0.18,-0.0416,5
-0.0528,0.003,0.018,5
0.0211,-0.0022,0.0531,5
0.1687,0.1507,0.023,5
0.149,0.0737,-0.0094,5
0.1304,-0.0074,-0.0462,5
0.1078,0.0185,-0.1226,5
0.1159,0.0644,-0.1721,5
0.1222,0.0453,-0.2515,5
0.1152,0.0283,-0.2636,5
0.0486,0.0134,-0.2552,5
-0.0301,0.0305,-0.2675,5
-0.0957,0.1217,-0.2107,5
-0.1903,0.0459,-0.1167,5
-0.1399,-0.002,-0.0862,5
-0.0847,0.0311,0.057,5
0.0088,0.1271,0.1709,5
0.0482,0.1083,0.284,5
-0.0035,-0.0408,0.3217,5
-0.0486,-0.0497,0.3295,5
-0.1714,0.0623,0.2823,5
-0.2867,0.2284,0.2725,5
-0.3066,0.2044,0.1838,5
-0.2039,0.014,0.1418,5
-0.1481,-0.0001,0.1183,5
0.0106,-0.0386,0.0605,5
0.0973,-0.0457,0.0142,5
0.1731,0.0417,-0.1167,5
0.145,0.0771,-0.3322,5
0.0396,0.077,-0.4057,5
-0.1343,0.0889,-0.4815,5
-0.1526,0.0242,-0.4704,5
-0.1171,0.0466,-0.3974,5
0.0655,0.0422,-0.1926,5
0.0764,0.0235,-0.1406,5
0.066,-0.0122,-0.026,5
-0.0493,-0.0689,0.0843,5
-0.1357,0.0701,0.1269,5
-0.2758,0.1343,0.2377,5
-0.2679,0.0533,0.2902,5
-0.2269,0.0862,0.3112,5
-0.1224,0.0841,0.3221,5
-0.0819,-0.024,0.3423,5
-0.0184,0.1287,0.196,5
0.083,0.0933,0.0737,5
0.0733,-0.0097,0.0356,5
0.059,-0.0219,-0.0337,5
0.0242,0.1476,-0.19,5
0.0242,0.1476,-0.19,5
0.0269,0.1185,-0.2227,5
-0.0469,0.0634,-0.2591,5
-0.1032,0.0725,-0.2804,5
-0.0938,0.0176,-0.2958,5
-0.0248,0.0727,-0.2282,5
0.0927,0.0399,-0.1863,5
0.1132,0.0571,-0.1395,5
0.0331,0.1004,-0.0954,5
-0.021,0.0575,-0.0693,5
0.0523,0.0597,-0.0545,5
0.0741,0.0527,-0.0467,5
0.0972,0.0258,-0.0249,5
0.0527,0.113,0.0507,5
-0.1329,0.0891,0.1274,5
-0.155,0.0651,0.1789,5
-0.2092,0.0361,0.2195,5
-0.2389,0.0599,0.2059,5
-0.1802,0.1335,0.1394,5
-0.1089,0.0661,0.0301,5
-0.0266,0.0328,-0.035,5
0.0246,0.0226,-0.1309,5
0.0502,0.0513,-0.1978,5
-0.0421,0.1252,-0.2667,5
